,State,Action,Reward,Error,Time,Max V,Mean V,State,Action,Reward,Error,Time,Max V,Mean V
,value_iter,value_iter,value_iter,value_iter,value_iter,value_iter,value_iter,policy_iter,policy_iter,policy_iter,policy_iter,policy_iter,policy_iter,policy_iter
Iteration,,,,,,,,,,,,,,
307,,,22978.063157391574,54.20992348607001,0.12587285041809082,22978.063157391574,3274.604936758188,,,50274.61476690069,26813.93568858571,149.06744074821472,50274.61476690069,11909.20568219626
308,,,23032.261656959312,54.101557849020054,0.12623882293701172,23032.261656959312,3291.250835477501,,,50274.61476690069,26759.834130736708,149.6845669746399,50274.61476690069,11936.019617862066
309,,,23086.352451045754,53.99340883487821,0.12665176391601562,23086.352451045754,3308.290953965392,,,50274.61476690069,26705.840721901866,150.26896691322327,50274.61476690069,11962.779451970024
310,,,23140.335214922685,53.885476010619186,0.12701892852783203,23140.335214922685,3324.977873183878,,,50274.61476690069,26651.95524589133,150.7504758834839,50274.61476690069,11989.48529266915
311,,,23194.21070276111,53.77775894407338,0.12740182876586914,23194.21070276111,3342.0561459329665,,,50274.61476690069,26598.17748694725,151.2240707874298,50274.61476690069,12016.13724789226
312,,,23247.978591130508,53.670257203944146,0.12775182723999023,23247.978591130508,3358.7834899110417,,,50274.61476690069,26544.507229743285,151.70606303215027,50274.61476690069,12042.735425356432
313,,,23301.63963119046,53.562970359792416,0.12809991836547852,23301.63963119046,3375.899337787192,,,50274.61476690069,26490.944259383577,152.18406915664673,50274.61476690069,12069.279932563395
314,,,23355.193500802965,53.45589798204372,0.12845897674560547,23355.193500802965,3392.6665148867596,,,50274.61476690069,26437.488361401505,152.65852785110474,50274.61476690069,12095.770876800001
315,,,23408.640948128195,53.34903964197596,0.1288130283355713,23408.640948128195,3409.819362770401,,,50274.61476690069,26384.139321759623,153.14704394340515,50274.61476690069,12122.208365138624
316,,,23461.9816523155,53.242394911732276,0.12915992736816406,23461.9816523155,3426.6257854315963,,,50274.61476690069,26330.896926847916,153.62761116027832,50274.61476690069,12148.592504437605
317,,,23515.216358537622,53.13596336430638,0.12952184677124023,23515.216358537622,3443.8150621949053,,,50274.61476690069,26277.760963483677,154.1135139465332,50274.61476690069,12174.923401341675
318,,,23568.34474722612,53.029744573542104,0.12986111640930176,23568.34474722612,3460.66014691296,,,50274.61476690069,26224.73121891011,154.58222579956055,50274.61476690069,12201.20116228238
319,,,23621.367560578252,52.923738114138104,0.13019895553588867,23621.367560578252,3477.885285397147,,,50274.61476690069,26171.807480795957,155.05973291397095,50274.61476690069,12227.42589347851
320,,,23674.284480302653,52.817943561648434,0.1305379867553711,23674.284480302653,3494.768452699383,,,50274.61476690069,26118.9895372344,155.54065084457397,50274.61476690069,12253.597700936529
321,,,23727.09624563297,52.71236049247207,0.13091492652893066,23727.09624563297,3512.0288896921074,,,50274.61476690069,26066.277176741925,156.04586482048035,50274.61476690069,12279.716690450985
322,,,23779.802539549823,52.60698848384746,0.1312727928161621,23779.802539549823,3528.949564115036,,,50274.61476690069,26013.670188258093,156.53703498840332,50274.61476690069,12305.782967604948
323,,,23832.404098335082,52.50182711386998,0.13164687156677246,23832.404098335082,3546.244740327937,,,50274.61476690069,25961.168361144286,157.03051114082336,50274.61476690069,12331.796637770427
324,,,23884.900606236268,52.396875961468766,0.13205981254577637,23884.900606236268,3563.2023503944843,,,50274.61476690069,25908.77148518284,157.51644682884216,50274.61476690069,12357.757806108793
325,,,23937.292796595255,52.2921346064212,0.13254284858703613,23937.292796595255,3580.5317104408223,,,50274.61476690069,25856.479350576486,157.99243211746216,50274.61476690069,12383.666577571199
326,,,23989.580354921414,52.187602629342365,0.13293004035949707,23989.580354921414,3597.525688637674,,,50274.61476690069,25804.29174794714,158.47235774993896,50274.61476690069,12409.523056898995
327,,,24041.76401162837,52.08327961168635,0.1333179473876953,24041.76401162837,3614.8886810100944,,,50274.61476690069,25752.20846833552,158.97594285011292,50274.61476690069,12435.327348624165
328,,,24093.843453482285,51.9791651357439,0.13367390632629395,24093.843453482285,3631.918463765151,,,50274.61476690069,25700.2293031998,159.45738792419434,50274.61476690069,12461.079557069721
329,,,24145.819407980238,51.87525878463862,0.13402295112609863,24145.819407980238,3649.3145408135615,,,50274.61476690069,25648.354044415137,159.9477779865265,50274.61476690069,12486.779786350144
330,,,24197.691563140168,51.771560142326905,0.13437104225158691,24197.691563140168,3666.3795684735187,,,50274.61476690069,25596.58248427294,160.43185997009277,50274.61476690069,12512.42814037178
331,,,24249.46064355424,51.668068793603425,0.13471412658691406,24249.46064355424,3683.808186383079,,,50274.61476690069,25544.91441547933,160.92022895812988,50274.61476690069,12538.024722833274
332,,,24301.126338487175,51.56478432408451,0.1350560188293457,24301.126338487175,3700.907903191118,,,50274.61476690069,25493.34963115529,161.4068820476532,50274.61476690069,12563.569637225975
333,,,24352.689369637832,51.461706320221964,0.13540291786193848,24352.689369637832,3718.3685219603462,,,50274.61476690069,25441.88792483506,161.93669080734253,50274.61476690069,12589.062986834353
334,,,24404.149427512722,51.35883436929092,0.1357438564300537,24404.149427512722,3735.5023760339413,,,50274.61476690069,25390.52909046585,162.41396403312683,50274.61476690069,12614.504874736409
335,,,24455.50723092896,51.25616805938722,0.13608789443969727,24455.50723092896,3752.994459452935,,,50274.61476690069,25339.272922406497,162.9034390449524,50274.61476690069,12639.895403804096
336,,,24506.76247162989,51.15370697943922,0.13643097877502441,24506.76247162989,3770.1619027617808,,,50274.61476690069,25288.119215427043,163.3912570476532,50274.61476690069,12665.234676703725
337,,,24557.91586556238,51.0514507191873,0.13681602478027344,24557.91586556238,3787.6849183905483,,,50274.61476690069,25237.067764707983,163.87363290786743,50274.61476690069,12690.522795896371
338,,,24608.967105701668,50.94939886920139,0.1372058391571045,24608.967105701668,3804.885406734592,,,50274.61476690069,25186.118365838745,164.36115884780884,50274.61476690069,12715.759863638303
339,,,24659.91690513584,50.847551020859754,0.1376049518585205,24659.91690513584,3822.438825881498,,,50274.61476690069,25135.270814817966,164.83420586585999,50274.61476690069,12740.945981981364
340,,,24710.76495806711,50.74590676636956,0.13796305656433105,24710.76495806711,3839.6718188690934,,,50274.61476690069,25084.52490805159,165.31868696212769,50274.61476690069,12766.081252773402
341,,,24761.511974736193,50.64446569874582,0.13831496238708496,24761.511974736193,3857.2551165694167,,,50274.61476690069,25033.88044235297,165.81527996063232,50274.61476690069,12791.165777658676
342,,,24812.15765056738,50.54322741181221,0.13866901397705078,24812.15765056738,3874.5200775955946,,,50274.61476690069,24983.33721494115,166.2868468761444,50274.61476690069,12816.199658078249
343,,,24862.702692965388,50.44219150021564,0.1390209197998047,24862.702692965388,3892.1327325901943,,,50274.61476690069,24932.895023440986,166.75576996803284,50274.61476690069,12841.182995270412
344,,,24913.14679857169,50.34135755941034,0.13937616348266602,24913.14679857169,3909.4291288150307,,,50274.61476690069,24882.553665881638,167.23162388801575,50274.61476690069,12866.115890271076
345,,,24963.49067196635,50.24072518564782,0.13972711563110352,24963.49067196635,3927.07062352913,,,50274.61476690069,24832.312940696007,167.70025992393494,50274.61476690069,12890.998443914179
346,,,25013.734011003155,50.14029397600055,0.14007902145385742,25013.734011003155,3944.3979258562454,,,50274.61476690069,24782.172646720108,168.1878697872162,50274.61476690069,12915.830756832096
347,,,25063.87751744878,50.040063528344064,0.14042282104492188,25063.87751744878,3962.0677463783218,,,50274.61476690069,24732.132583191713,168.6627299785614,50274.61476690069,12940.612929456038
348,,,25113.92089036449,49.94003344135166,0.1407768726348877,25113.92089036449,3979.425429433476,,,50274.61476690069,24682.19254975044,169.14931082725525,50274.61476690069,12965.345062016451
349,,,25163.86482871481,49.84020331450304,0.14130306243896484,25163.86482871481,3997.1230654942565,,,50274.61476690069,24632.35234643598,169.6255841255188,50274.61476690069,12990.027254543422
350,,,25213.70903276367,49.740572748078336,0.14171290397644043,25213.70903276367,4014.510607604069,,,50274.61476690069,24582.61177368798,170.10187101364136,50274.61476690069,13014.65960686708
351,,,25263.454198684623,49.641141343156676,0.14210200309753418,25263.454198684623,4032.235552555642,,,50274.61476690069,24532.970632344895,170.57191801071167,50274.61476690069,13039.24221861799
352,,,25313.100027939458,49.541908701612215,0.14252591133117676,25313.100027939458,4049.652435726411,,,50274.61476690069,24483.428723643265,171.05225491523743,50274.61476690069,13063.775189227557
353,,,25362.647213921915,49.44287442611727,0.14288687705993652,25362.647213921915,4067.4041865214467,,,50274.61476690069,24433.985849217213,171.60044693946838,50274.61476690069,13088.25861792842
354,,,25412.095459286837,49.34403812013963,0.14324283599853516,25412.095459286837,4084.8498964180853,,,50274.61476690069,24384.641811097084,172.11033010482788,50274.61476690069,13112.692603754862
355,,,25461.44545465925,49.24539938793694,0.14359188079833984,25461.44545465925,4102.627953589157,,,50274.61476690069,24335.39641170916,172.59126091003418,50274.61476690069,13137.07724554318
356,,,25510.696903882304,49.146957834559544,0.1439509391784668,25510.696903882304,4120.1019795142365,,,50274.61476690069,24286.249453874694,173.0726408958435,50274.61476690069,13161.41264193211
357,,,25559.850494823368,49.04871306584948,0.14429688453674316,25559.850494823368,4137.905847153258,,,50274.61476690069,24237.200740808898,173.5611231327057,50274.61476690069,13185.698891363205
358,,,25608.905932509137,48.95066468842694,0.14464402198791504,25608.905932509137,4155.40768202616,,,50274.61476690069,24188.250076120523,174.04796385765076,50274.61476690069,13209.936092081236
359,,,25657.863902060333,48.85281230971532,0.14500808715820312,25657.863902060333,4173.236867763928,,,50274.61476690069,24139.397263810843,174.52785396575928,50274.61476690069,13234.124342134579
360,,,25706.724109682487,48.755155537908905,0.1453559398651123,25706.724109682487,4190.766008100104,,,50274.61476690069,24090.642108272983,175.02320885658264,50274.61476690069,13258.263739375612
361,,,25755.487237760637,48.65769398198859,0.14570903778076172,25755.487237760637,4208.620023085942,,,50274.61476690069,24041.984414290993,175.50223588943481,50274.61476690069,13282.354381461104
362,,,25804.15299367442,48.56042725172071,0.1460568904876709,25804.15299367442,4226.175968976289,,,50274.61476690069,23993.423987039372,175.99015402793884,50274.61476690069,13306.396365852619
363,,,25852.722057084135,48.46335495764433,0.14640593528747559,25852.722057084135,4244.054327857803,,,50274.61476690069,23944.960632081755,176.48297119140625,50274.61476690069,13330.389789816878
364,,,25901.194136538837,48.36647671108753,0.14680695533752441,25901.194136538837,4261.63658294813,,,50274.61476690069,23896.5941553707,176.9717469215393,50274.61476690069,13354.334750426182
365,,,25949.56990898495,48.269792124143436,0.14744281768798828,25949.56990898495,4279.538803851069,,,50274.61476690069,23848.324363246615,177.45342993736267,50274.61476690069,13378.231344558773
366,,,25997.849084136287,48.17330080968392,0.14803194999694824,25997.849084136287,4297.146875321692,,,50274.61476690069,23800.151062437068,177.9458360671997,50274.61476690069,13402.079668899243
367,,,26046.032336236243,48.07700238136695,0.14847588539123535,26046.032336236243,4315.072479829909,,,50274.61476690069,23752.074060055682,178.4388289451599,50274.61476690069,13425.879819938902
368,,,26094.11937615872,47.98089645360642,0.1490190029144287,26094.11937615872,4332.70587837533,,,50274.61476690069,23704.093163602083,178.90696382522583,50274.61476690069,13449.63189397618
369,,,26142.11087545487,47.88498264159597,0.14945602416992188,26142.11087545487,4350.654391510855,,,50274.61476690069,23656.208180960548,179.41840410232544,50274.61476690069,13473.335987117001
370,,,26190.00654615406,47.78926056129691,0.14986801147460938,26190.00654615406,4368.312631319563,,,50274.61476690069,23608.4189203993,179.90240001678467,50274.61476690069,13496.992195275187
371,,,26237.80705712597,47.69372982943125,0.1502668857574463,26237.80705712597,4386.283581522776,,,50274.61476690069,23560.72519056998,180.37592196464539,50274.61476690069,13520.600614172805
372,,,26285.512121550804,47.59839006350242,0.15064597129821777,26285.512121550804,4403.966180257149,,,50274.61476690069,23513.126800506445,180.86308097839355,50274.61476690069,13544.161339340597
373,,,26333.12240562746,47.50324088176757,0.1510009765625,26333.12240562746,4421.9590993670545,,,50274.61476690069,23465.62355962474,181.33631110191345,50274.61476690069,13567.674466118324
374,,,26380.637623682393,47.408281903242084,0.15135574340820312,26380.637623682393,4439.665578143362,,,50274.61476690069,23418.215277721556,181.80677199363708,50274.61476690069,13591.14008965517
375,,,26428.05843925439,47.31351274772078,0.15170598030090332,26428.05843925439,4457.680001377968,,,50274.61476690069,23370.901764973878,182.2885811328888,50274.61476690069,13614.558304910113
376,,,26475.38456781158,47.21893303573782,0.15204882621765137,26475.38456781158,4475.409884746484,,,50274.61476690069,23323.682831938233,182.77995896339417,50274.61476690069,13637.92920665231
