,Reward,Error,Time,Max V,Mean V,Alpha,Epsilon
7481,0.0,0.010299551310744906,49.86237382888794,1.0,0.23137682888958738,0.01,0.01
7482,0.0,0.01646310628885586,49.872385025024414,1.0,0.23145532674780417,0.01,0.01
7483,0.0,0.008334113606351667,49.877315044403076,1.0,0.23158554727290342,0.01,0.01
7484,0.0,0.0,49.877354860305786,1.0,0.23158554727290342,0.01,0.01
7485,0.0,0.011006634320982603,49.88896989822388,1.0,0.2315941574701219,0.01,0.01
7486,0.0,0.004943468342710755,49.903944969177246,1.0,0.23161725688516016,0.01,0.01
7487,0.0,0.0,49.90400576591492,1.0,0.23161725688516016,0.01,0.01
7488,0.0,0.002896712659431961,49.91809892654419,1.0,0.23160704814896932,0.01,0.01
7489,0.0,0.0,49.91814184188843,1.0,0.23160704814896932,0.01,0.01
7490,0.0,0.0109849448205121,49.936378717422485,1.0,0.23174579659022926,0.01,0.01
7491,0.0,0.004922225144313369,49.94501876831055,1.0,0.23170827488484486,0.01,0.01
7492,0.0,0.010892124765559563,49.957791805267334,1.0,0.23169096045492604,0.01,0.01
7493,0.0,0.008197382708981807,49.97217082977295,1.0,0.23163859652586744,0.01,0.01
7494,0.0,0.006966729870298331,50.00141787528992,1.0,0.2316785563668238,0.01,0.01
7495,0.0,0.0040137826331589355,50.00165390968323,1.0,0.2316158410131807,0.01,0.01
7496,0.0,0.012380589183392412,50.008193016052246,1.0,0.23178749430176535,0.01,0.01
7497,0.0,0.0,50.00824499130249,1.0,0.23178749430176535,0.01,0.01
7498,0.0,0.006220878867136848,50.01692199707031,1.0,0.23182930243011723,0.01,0.01
7499,0.0,0.0021303406371091516,50.01749396324158,1.0,0.2317960158576624,0.01,0.01
7500,0.0,0.02580343877054147,50.02100396156311,1.0,0.23194489828227874,0.01,0.01
7501,0.0,0.002939222081948297,50.037885904312134,1.0,0.23191905562919346,0.01,0.01
7502,0.0,0.008441394999867347,50.04617190361023,1.0,0.23194721009851746,0.01,0.01
7503,0.0,0.01170024224707178,50.06864404678345,1.0,0.2318699613566221,0.01,0.01
7504,0.0,0.0,50.06869983673096,1.0,0.2318699613566221,0.01,0.01
7505,0.0,0.012766434186990055,50.07711577415466,1.0,0.23184102956179897,0.01,0.01
7506,1.0,0.0,50.0773229598999,1.0,0.23184102956179897,0.01,0.01
7507,0.0,0.021841900771219308,50.10648274421692,1.0,0.23193291854496056,0.01,0.01
7508,0.0,0.0,50.10652208328247,1.0,0.23193291854496056,0.01,0.01
7509,0.0,0.0145597413485537,50.11634683609009,1.0,0.23194984975950644,0.01,0.01
7510,0.0,0.0,50.11639380455017,1.0,0.23194984975950644,0.01,0.01
