,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
71,0.004438877105712891,0.00020405176351728877,0.0010543664296468098,6.7021588142102605e-06,0.01053141869563295,{'model__ccp_alpha': 0.01053141869563295},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
72,0.004458268483479817,0.00018054666585477742,0.0010577837626139324,1.8168197967582895e-05,0.010679748536416511,{'model__ccp_alpha': 0.010679748536416511},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
73,0.004442294438680013,0.000282323729541058,0.0010444323221842449,2.063235439578242e-06,0.010828078377200075,{'model__ccp_alpha': 0.010828078377200075},0.704119850187266,0.7303370786516854,0.7255639097744361,0.7200069462044625,0.01140162708205577,1,0.726078799249531,0.7786116322701688,0.7247191011235955,0.7431365108810984,0.025090839934464496
74,0.004467328389485677,0.00017997958695763422,0.0010382334391276042,7.884252437105756e-06,0.010976408217983638,{'model__ccp_alpha': 0.010976408217983638},0.704119850187266,0.7303370786516854,0.7255639097744361,0.7200069462044625,0.01140162708205577,1,0.726078799249531,0.7786116322701688,0.7247191011235955,0.7431365108810984,0.025090839934464496
75,0.0043828487396240234,0.0001844026558711575,0.0010894139607747395,8.194580635981916e-05,0.0111247380587672,{'model__ccp_alpha': 0.0111247380587672},0.704119850187266,0.7265917602996255,0.7255639097744361,0.7187585067537757,0.010359595189314424,3,0.726078799249531,0.7579737335834896,0.7247191011235955,0.736257211318872,0.015365929827611943
76,0.004391034444173177,0.00019056713491251133,0.0010315577189127605,1.6209346496559095e-06,0.011273067899550763,{'model__ccp_alpha': 0.011273067899550763},0.704119850187266,0.7265917602996255,0.7255639097744361,0.7187585067537757,0.010359595189314424,3,0.726078799249531,0.7579737335834896,0.7247191011235955,0.736257211318872,0.015365929827611943
77,0.004377126693725586,0.00018480910723806082,0.001062631607055664,3.0915453170309923e-05,0.011421397740334325,{'model__ccp_alpha': 0.011421397740334325},0.704119850187266,0.7265917602996255,0.7255639097744361,0.7187585067537757,0.010359595189314424,3,0.726078799249531,0.724202626641651,0.7247191011235955,0.7250001756715925,0.0007913103435814894
78,0.004396200180053711,0.00023594197798485416,0.0010306835174560547,3.0902579776801397e-06,0.011569727581117888,{'model__ccp_alpha': 0.011569727581117888},0.704119850187266,0.7265917602996255,0.7255639097744361,0.7187585067537757,0.010359595189314424,3,0.726078799249531,0.724202626641651,0.7247191011235955,0.7250001756715925,0.0007913103435814894
79,0.004431724548339844,0.00023172233566541142,0.001031637191772461,5.227115520606152e-06,0.01171805742190145,{'model__ccp_alpha': 0.01171805742190145},0.704119850187266,0.7265917602996255,0.7255639097744361,0.7187585067537757,0.010359595189314424,3,0.726078799249531,0.724202626641651,0.7247191011235955,0.7250001756715925,0.0007913103435814894
80,0.0043595631917317705,0.0002092832016188866,0.0010421276092529297,2.0612753532176457e-05,0.011866387262685013,{'model__ccp_alpha': 0.011866387262685013},0.704119850187266,0.7265917602996255,0.7255639097744361,0.7187585067537757,0.010359595189314424,3,0.726078799249531,0.724202626641651,0.7247191011235955,0.7250001756715925,0.0007913103435814894
