,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
11,0.3722697099049886,0.002814687418869593,0.015466928482055664,0.0004093238509882416,120,{'model__n_estimators': 120},0.7752808988764045,0.7528089887640449,0.7330827067669173,0.7537241981357888,0.017239490720878662,1,1.0,1.0,1.0,1.0,0.0
0,0.033031304677327476,0.0006828099523024818,0.0024227301279703775,0.00030926227961285276,10,{'model__n_estimators': 10},0.6928838951310862,0.704119850187266,0.6691729323308271,0.688725559216393,0.014566870748396665,12,1.0,1.0,1.0,1.0,0.0
1,0.06450692812601726,0.001128406872106473,0.0035006205240885415,0.00012368729611066828,20,{'model__n_estimators': 20},0.7116104868913857,0.7228464419475655,0.706766917293233,0.7137412820440615,0.006735131489155516,11,1.0,1.0,1.0,1.0,0.0
2,0.0940233866373698,0.001083314440473766,0.004541317621866862,0.00010187186911839797,30,{'model__n_estimators': 30},0.6891385767790262,0.7340823970037453,0.7293233082706767,0.7175147606844826,0.020158837452748816,10,1.0,1.0,1.0,1.0,0.0
3,0.1262043317159017,0.003228400559663297,0.005828301111857097,0.00013824280530203047,40,{'model__n_estimators': 40},0.7191011235955056,0.7340823970037453,0.7556390977443609,0.7362742061145373,0.014996864319121676,7,1.0,1.0,1.0,1.0,0.0
4,0.15543643633524576,0.0011930474645023598,0.0068883101145426435,3.086842908909191e-05,50,{'model__n_estimators': 50},0.7153558052434457,0.7528089887640449,0.7443609022556391,0.7375085654210433,0.016039557953759016,6,1.0,1.0,1.0,1.0,0.0
5,0.18734208742777506,0.003799727892834799,0.008084297180175781,0.0001514610515350616,60,{'model__n_estimators': 60},0.700374531835206,0.7415730337078652,0.7481203007518797,0.7300226220983171,0.021134073887502,8,1.0,1.0,1.0,1.0,0.0
6,0.2216040293375651,0.0005059482059633661,0.009311278661092123,0.00017350914710450284,70,{'model__n_estimators': 70},0.700374531835206,0.7490636704119851,0.7330827067669173,0.7275069696713695,0.020264495831481547,9,1.0,1.0,1.0,1.0,0.0
7,0.24882658322652182,0.0029782386490870266,0.010444402694702148,0.00026311698390809446,80,{'model__n_estimators': 80},0.704119850187266,0.7677902621722846,0.7443609022556391,0.7387570048717299,0.026293637887044592,5,1.0,1.0,1.0,1.0,0.0
8,0.27843761444091797,0.0017067148425554844,0.012128988901774088,0.00075484382276279,90,{'model__n_estimators': 90},0.7228464419475655,0.7940074906367042,0.7406015037593985,0.7524851454478894,0.03024223776409212,2,1.0,1.0,1.0,1.0,0.0
9,0.31184927622477215,0.0026987481927325876,0.013056755065917969,0.0003827131886530151,100,{'model__n_estimators': 100},0.7153558052434457,0.7602996254681648,0.7518796992481203,0.7425117099865769,0.01950736888462513,4,1.0,1.0,1.0,1.0,0.0
10,0.33771506945292157,0.002747523439335758,0.013890743255615234,0.00020786007571684122,110,{'model__n_estimators': 110},0.7191011235955056,0.7640449438202247,0.7481203007518797,0.74375545605587,0.018606014189202026,3,1.0,1.0,1.0,1.0,0.0
11,0.3693238099416097,0.001248018767508432,0.017976681391398113,0.0028673115489853598,120,{'model__n_estimators': 120},0.7640449438202247,0.7453183520599251,0.7631578947368421,0.7575070635389972,0.008626325199030081,1,1.0,1.0,1.0,1.0,0.0
0,0.03244423866271973,0.0002521035695434143,0.0021854241689046225,2.5061813874303126e-05,10,{'model__n_estimators': 10},0.6554307116104869,0.6704119850187266,0.7180451127819549,0.6812959364703896,0.026695643938253293,12,1.0,1.0,1.0,1.0,0.0
1,0.0633684794108073,0.00046588049169104834,0.0034195582071940103,0.00011239142744153027,20,{'model__n_estimators': 20},0.6928838951310862,0.6629213483146067,0.7030075187969925,0.6862709207475618,0.01702006342788,11,1.0,1.0,1.0,1.0,0.0
2,0.09264938036600749,0.0005580680520930471,0.004727681477864583,0.00021841730055124298,30,{'model__n_estimators': 30},0.7265917602996255,0.6816479400749064,0.6879699248120301,0.698736541728854,0.019864990544056743,10,1.0,1.0,1.0,1.0,0.0
3,0.12573965390523276,0.0017575434584056375,0.0057477156321207685,0.00012493623921264174,40,{'model__n_estimators': 40},0.7228464419475655,0.704119850187266,0.7180451127819549,0.7150038016389288,0.007941808771337966,9,1.0,1.0,1.0,1.0,0.0
4,0.15375192960103354,0.00100424526905327,0.00690468152364095,0.00011845354424192088,50,{'model__n_estimators': 50},0.7340823970037453,0.704119850187266,0.7443609022556391,0.7275210498155501,0.017070911430176722,8,1.0,1.0,1.0,1.0,0.0
5,0.1911334991455078,0.005328174077924349,0.008355855941772461,0.00022916610601684642,60,{'model__n_estimators': 60},0.7265917602996255,0.7415730337078652,0.7669172932330827,0.7450273624135244,0.01664304542838422,5,1.0,1.0,1.0,1.0,0.0
6,0.2150127092997233,0.0012710958894216692,0.009365240732828775,0.00011411699395984667,70,{'model__n_estimators': 70},0.7528089887640449,0.7415730337078652,0.7443609022556391,0.7462476415758497,0.00477713376080568,4,1.0,1.0,1.0,1.0,0.0
7,0.24811999003092447,0.0025975461421055956,0.010461648305257162,0.00021812075959784218,80,{'model__n_estimators': 80},0.7303370786516854,0.7565543071161048,0.7406015037593985,0.7424976298423962,0.010786789379633448,7,1.0,1.0,1.0,1.0,0.0
8,0.2857057253519694,0.010740664701409905,0.01161034901936849,0.00020633786978370634,90,{'model__n_estimators': 90},0.7602996254681648,0.7415730337078652,0.7669172932330827,0.7562633174697041,0.010733179380289932,3,1.0,1.0,1.0,1.0,0.0
9,0.30963969230651855,0.0030592011226571376,0.012810627619425455,0.0003539629456694127,100,{'model__n_estimators': 100},0.7415730337078652,0.7453183520599251,0.7443609022556391,0.7437507626744765,0.0015887217337522675,6,1.0,1.0,1.0,1.0,0.0
10,0.3387703100840251,0.003354892515095956,0.013924678166707357,6.101321448538855e-05,110,{'model__n_estimators': 110},0.7752808988764045,0.7528089887640449,0.7631578947368421,0.7637492607924306,0.009183643844112898,1,1.0,1.0,1.0,1.0,0.0
11,0.37462417284647626,0.006543894174702556,0.015560150146484375,8.819489639471916e-05,120,{'model__n_estimators': 120},0.7677902621722846,0.7415730337078652,0.7744360902255639,0.761266462035238,0.014187203085702814,2,1.0,1.0,1.0,1.0,0.0
0,0.03148738543192545,0.0007485690699241223,0.002112309137980143,3.243680655323271e-05,10,{'model__n_estimators': 10},0.7265917602996255,0.6853932584269663,0.7180451127819549,0.7100100438361823,0.017752950719253514,12,1.0,1.0,1.0,1.0,0.0
